user_id,item_id,rating,timestamp,time_of_day
399,628,3,1997-12-17 06:38:39,Morning
588,72,4,1998-03-16 05:42:19,Morning
437,1227,3,1997-11-21 20:03:50,Night
64,650,3,1998-03-12 22:03:45,Night
387,231,3,1998-02-03 05:19:54,Morning
450,609,5,1997-12-17 22:38:32,Night
334,1132,2,1998-04-02 19:33:36,Night
504,411,4,1998-02-18 19:50:47,Night
181,683,1,1997-11-08 04:06:46,Late Night
399,824,2,1997-12-17 06:50:45,Morning
497,28,3,1997-11-12 19:39:46,Night
135,203,4,1997-11-18 12:56:37,Afternoon
619,258,5,1998-01-28 02:13:42,Late Night
551,70,4,1998-04-17 03:17:37,Late Night
653,22,5,1997-11-06 22:11:24,Night
682,658,4,1998-02-26 18:23:10,Evening
484,51,4,1998-03-29 18:08:30,Evening
534,763,4,1997-10-25 19:39:21,Night
192,25,4,1997-12-06 00:20:18,Late Night
436,585,3,1998-02-18 03:15:22,Late Night
329,295,4,1998-04-04 02:13:32,Late Night
354,60,5,1998-03-30 00:19:20,Late Night
412,651,4,1997-11-16 21:59:08,Night
648,4,1,1998-01-15 16:27:26,Evening
640,4,4,1997-09-20 17:54:25,Evening
71,429,4,1997-10-20 03:53:30,Late Night
690,85,1,1997-12-03 19:30:30,Night
456,97,4,1997-12-06 02:03:58,Late Night
661,531,4,1997-10-05 01:05:52,Late Night
16,125,3,1997-10-24 21:02:24,Night
654,969,5,1998-02-19 04:56:44,Late Night
437,286,2,1997-11-21 19:11:22,Night
707,640,2,1998-01-31 22:57:51,Night
707,302,4,1998-01-31 22:19:28,Night
561,132,2,1998-01-26 10:07:49,Afternoon
23,217,2,1997-09-20 20:25:44,Night
327,447,4,1998-02-17 20:09:56,Night
445,762,1,1998-03-29 19:39:15,Night
716,318,5,1997-11-17 19:29:22,Night
613,28,3,1998-03-30 03:07:42,Late Night
363,69,3,1998-04-02 05:27:45,Morning
379,310,4,1998-02-28 06:08:08,Morning
569,748,2,1997-11-17 19:00:28,Night
230,284,1,1997-11-25 19:20:34,Night
622,737,5,1997-12-20 04:37:58,Late Night
527,100,5,1997-11-13 21:18:25,Night
538,275,4,1997-10-17 16:50:50,Evening
643,508,4,1998-04-01 15:41:27,Evening
144,282,4,1998-02-21 23:35:23,Night
383,435,4,1998-03-29 17:33:56,Evening
506,715,2,1997-09-21 21:14:46,Night
659,317,4,1998-03-31 08:11:14,Morning
506,802,4,1998-01-18 15:05:54,Evening
627,434,4,1997-11-14 17:50:55,Evening
236,100,3,1998-03-17 06:33:22,Morning
94,813,5,1998-04-04 20:13:06,Night
659,181,3,1998-03-31 22:41:47,Night
640,186,5,1998-02-21 01:54:07,Late Night
190,508,3,1998-03-27 21:25:05,Night
648,687,1,1997-12-15 19:02:07,Night
569,225,3,1997-11-17 19:20:08,Night
361,218,3,1997-11-13 17:15:24,Evening
713,1656,2,1998-03-02 23:41:25,Night
606,56,5,1997-11-30 21:14:43,Night
634,340,4,1997-12-12 18:49:59,Evening
682,1428,3,1998-02-26 18:35:31,Evening
149,1296,3,1997-12-30 20:12:32,Night
24,79,4,1997-09-27 01:13:16,Late Night
112,294,3,1998-01-16 23:16:06,Night
406,136,4,1997-11-13 18:25:22,Evening
503,19,5,1997-11-13 16:25:19,Evening
425,1,2,1997-11-05 13:51:13,Afternoon
450,1091,4,1997-12-18 18:00:47,Evening
655,166,3,1998-04-03 06:38:50,Morning
167,512,5,1998-04-16 14:52:21,Afternoon
347,405,4,1997-12-09 07:30:10,Morning
293,192,5,1998-03-03 06:13:02,Morning
608,50,1,1997-11-24 20:36:05,Night
14,191,4,1998-03-26 03:05:57,Late Night
561,319,2,1998-01-26 10:03:25,Afternoon
154,211,4,1997-11-10 05:16:42,Morning
595,324,3,1998-02-08 06:50:32,Morning
200,622,3,1998-01-06 23:36:22,Night
13,410,1,1997-12-14 23:26:37,Night
536,746,5,1997-12-17 11:57:18,Afternoon
699,321,3,1997-11-13 01:03:29,Late Night
158,408,5,1997-11-21 17:11:53,Evening
429,4,4,1997-12-17 19:08:04,Night
407,561,4,1998-02-18 20:16:39,Night
57,240,2,1998-01-01 23:31:52,Night
405,1405,1,1998-01-23 10:02:25,Afternoon
668,354,4,1998-03-19 23:11:00,Night
385,1252,5,1997-11-15 07:19:15,Morning
716,483,5,1997-11-17 19:43:10,Night
566,1005,5,1997-12-09 06:48:10,Morning
416,425,4,1998-02-01 07:04:07,Morning
707,478,4,1998-01-31 22:29:22,Night
11,29,3,1998-04-06 23:20:05,Night
509,289,2,1997-12-31 17:56:12,Evening
13,775,4,1998-02-01 03:36:28,Late Night
484,392,4,1998-03-29 18:08:52,Evening
622,558,2,1997-12-20 04:35:23,Late Night
594,988,2,1997-09-20 18:42:25,Evening
497,545,3,1997-11-12 19:33:53,Night
437,739,3,1997-11-21 20:14:03,Night
586,436,2,1998-01-06 04:26:47,Late Night
682,69,4,1998-02-26 18:53:26,Evening
478,196,3,1998-03-08 22:25:21,Night
21,564,3,1997-09-22 18:09:57,Evening
519,1293,5,1997-12-27 19:15:48,Night
499,300,4,1997-12-24 20:33:45,Night
532,307,4,1997-11-29 19:27:10,Night
524,604,4,1998-01-12 20:38:21,Night
601,443,4,1997-10-08 22:46:06,Night
593,470,2,1997-10-01 01:57:42,Late Night
682,191,3,1998-02-26 18:19:57,Evening
679,181,5,1998-01-11 02:54:39,Late Night
551,544,4,1998-04-17 03:34:53,Late Night
665,427,5,1998-01-08 21:01:49,Night
324,276,5,1997-11-26 20:18:51,Night
655,1475,3,1998-02-14 17:29:46,Evening
697,273,5,1997-12-20 12:54:41,Afternoon
38,411,3,1998-04-13 02:08:10,Late Night
659,735,3,1998-03-31 22:57:59,Night
327,568,2,1998-02-18 16:46:57,Evening
711,64,4,1997-10-08 02:47:40,Late Night
314,332,5,1997-10-26 17:13:49,Evening
586,237,4,1998-01-06 03:36:23,Late Night
43,248,4,1997-10-04 14:27:17,Afternoon
102,88,3,1998-04-19 13:08:31,Afternoon
543,97,3,1997-09-21 17:52:26,Evening
25,495,4,1998-01-26 22:14:22,Night
660,21,3,1998-03-29 19:11:11,Night
588,399,3,1998-03-16 05:49:39,Morning
447,815,3,1997-11-06 22:17:38,Night
89,49,4,1997-11-13 22:32:27,Night
379,393,4,1998-04-18 06:02:05,Morning
711,684,3,1997-11-20 02:42:38,Late Night
637,717,3,1997-12-23 19:32:52,Night
263,98,4,1998-03-30 22:46:28,Night
11,724,3,1998-04-06 23:15:51,Night
145,66,4,1997-09-26 11:19:46,Afternoon
666,25,3,1997-11-23 19:32:39,Night
661,408,5,1997-10-05 01:38:50,Late Night
408,324,5,1998-03-12 05:20:18,Morning
656,286,1,1998-04-11 18:12:23,Evening
472,1110,5,1997-10-04 16:10:29,Evening
305,433,2,1998-02-01 09:19:52,Morning
347,943,4,1997-12-09 08:02:25,Morning
10,69,4,1997-10-26 18:05:31,Evening
561,447,3,1998-01-26 09:59:27,Morning
670,615,3,1997-10-27 17:50:05,Evening
603,1240,5,1998-04-07 13:34:18,Afternoon
495,90,4,1998-02-28 03:13:57,Late Night
565,713,5,1998-03-27 22:28:13,Night
640,168,5,1998-02-01 17:28:34,Evening
524,751,4,1998-01-13 14:27:57,Afternoon
342,251,5,1997-09-26 23:57:47,Night
167,655,4,1998-04-16 14:50:37,Afternoon
659,402,3,1998-03-31 23:36:40,Night
131,9,5,1998-01-01 19:08:43,Night
616,1313,4,1998-03-30 02:27:20,Late Night
224,660,4,1998-02-21 23:28:23,Night
661,216,5,1997-10-05 02:18:53,Late Night
672,281,3,1997-11-17 17:46:59,Evening
404,307,4,1998-01-03 01:25:49,Late Night
6,79,3,1997-12-31 20:39:07,Night
561,191,3,1998-01-26 09:38:04,Morning
681,898,4,1998-01-21 19:05:15,Night
288,651,4,1998-02-01 23:05:42,Night
660,202,2,1998-03-29 19:28:03,Night
664,735,4,1997-10-29 02:40:02,Late Night
64,559,3,1998-03-12 22:05:10,Night
95,22,4,1998-03-03 19:39:13,Night
545,79,4,1997-11-19 00:27:13,Late Night
524,129,5,1998-01-09 05:00:47,Morning
178,460,2,1997-12-22 21:07:49,Night
389,202,5,1997-11-21 04:46:39,Late Night
416,395,2,1998-02-01 07:53:40,Morning
98,502,2,1997-11-25 23:04:13,Night
453,552,2,1997-10-22 23:08:33,Night
595,922,4,1998-02-08 06:57:16,Morning
437,1098,3,1997-11-21 19:40:43,Night
291,1079,2,1997-09-24 07:36:48,Morning
633,276,3,1997-09-27 02:18:18,Late Night
571,64,4,1997-12-29 00:24:23,Late Night
152,153,4,1997-11-21 22:05:24,Night
527,177,5,1997-11-13 21:26:45,Night
449,742,3,1997-11-19 17:00:39,Evening
303,283,3,1997-11-14 00:38:56,Late Night
633,317,3,1997-09-27 01:43:18,Late Night
545,378,3,1998-01-07 00:49:37,Late Night
526,50,5,1998-01-24 22:53:46,Night
26,456,1,1998-03-31 23:16:14,Night
5,438,1,1997-11-06 19:27:03,Night
507,334,5,1998-03-15 12:25:48,Afternoon
694,195,4,1997-10-01 17:25:08,Evening
715,739,2,1997-10-04 11:31:21,Afternoon
588,154,4,1998-03-16 05:02:09,Morning
87,802,4,1997-11-18 17:59:00,Evening
87,47,3,1997-11-18 18:10:37,Evening
587,1483,4,1998-04-18 03:48:57,Late Night
380,204,2,1998-01-22 14:27:54,Afternoon
523,116,5,1998-01-02 00:26:06,Late Night
625,433,3,1998-04-03 20:47:07,Night
29,268,5,1997-12-22 19:58:06,Night
301,959,4,1997-12-14 05:52:58,Morning
708,268,3,1998-04-16 09:27:56,Morning
458,896,5,1998-03-08 02:18:01,Late Night
472,69,5,1998-04-17 05:23:48,Morning
276,27,3,1997-09-20 20:30:07,Night
373,24,4,1997-10-17 14:53:36,Afternoon
418,346,2,1998-03-30 18:29:55,Evening
663,985,3,1998-03-10 01:26:50,Late Night
592,248,4,1997-12-20 08:57:59,Morning
642,235,2,1998-01-24 01:40:47,Late Night
450,1220,5,1997-12-17 22:34:44,Night
684,238,3,1997-11-05 19:52:25,Night
622,577,2,1997-12-21 02:42:23,Late Night
102,522,3,1998-03-02 01:51:27,Late Night
523,866,5,1998-01-02 00:23:38,Late Night
561,223,4,1998-01-26 09:33:55,Morning
90,836,5,1998-03-31 22:59:50,Night
330,283,5,1997-10-11 04:33:52,Late Night
633,651,3,1997-10-18 22:04:43,Night
246,550,3,1998-01-16 03:52:20,Late Night
477,1051,5,1997-10-04 05:09:23,Morning
267,230,4,1997-11-08 07:01:33,Morning
661,237,4,1997-10-05 07:45:19,Morning
591,100,5,1998-03-27 22:59:25,Night
606,208,3,1997-11-30 21:24:34,Night
651,242,5,1997-11-21 15:33:50,Evening
648,443,2,1998-01-15 16:57:04,Evening
269,196,1,1998-04-01 16:31:23,Evening
678,111,4,1997-11-14 21:53:17,Night
514,200,2,1997-09-28 16:07:47,Evening
109,545,2,1997-11-26 22:31:33,Night
370,423,4,1997-11-13 15:36:09,Evening
180,318,5,1997-10-20 13:48:35,Afternoon
585,970,3,1998-03-30 19:08:35,Night
593,162,5,1997-10-01 02:10:07,Late Night
343,747,4,1997-10-09 14:26:14,Afternoon
1,199,4,1997-09-24 03:37:42,Late Night
139,676,4,1997-11-14 20:11:15,Night
506,660,3,1997-09-21 20:19:17,Night
640,64,5,1997-09-20 17:48:21,Evening
77,132,3,1998-01-14 04:43:48,Late Night
293,1018,3,1998-03-03 06:45:52,Morning
658,724,3,1997-09-25 00:40:59,Late Night
560,1014,4,1997-11-19 21:50:15,Night
474,692,4,1998-02-19 22:33:08,Night
663,741,4,1998-03-10 01:29:11,Late Night
399,1540,3,1997-12-17 09:18:02,Morning
712,731,5,1997-09-20 04:29:10,Late Night
660,1078,2,1998-03-29 19:58:41,Night
370,613,2,1997-11-13 15:23:07,Evening
244,241,4,1997-11-27 03:54:53,Late Night
393,258,4,1998-02-17 18:59:20,Evening
432,7,2,1998-03-09 03:59:43,Late Night
543,24,3,1997-09-21 17:07:19,Evening
660,161,1,1998-03-29 19:53:43,Night
628,300,5,1997-11-29 04:16:21,Late Night
445,340,5,1998-03-27 21:52:51,Night
524,79,4,1998-01-12 19:53:38,Night
399,56,3,1997-12-17 08:17:29,Morning
181,1095,1,1997-11-08 04:22:35,Late Night
243,724,3,1997-11-20 01:14:19,Late Night
524,319,4,1998-01-12 20:47:42,Night
653,378,3,1998-03-18 00:33:05,Late Night
497,194,3,1997-11-05 19:55:05,Night
546,322,4,1998-01-18 16:12:01,Evening
63,713,3,1997-10-01 23:12:36,Night
561,1103,4,1998-01-26 09:34:51,Morning
396,237,4,1998-01-12 23:01:32,Night
647,705,4,1997-10-11 00:43:48,Late Night
487,651,5,1997-12-30 01:33:26,Late Night
716,91,5,1997-11-17 19:53:58,Night
655,393,2,1998-02-14 03:52:14,Late Night
308,77,3,1998-02-17 18:39:48,Evening
374,229,5,1997-12-01 00:56:20,Late Night
560,358,3,1997-11-19 21:35:58,Night
588,559,5,1998-03-16 05:25:51,Morning
346,211,4,1997-09-22 17:14:35,Evening
655,958,3,1998-02-14 04:03:13,Late Night
658,511,4,1997-09-25 00:38:55,Late Night
276,375,1,1997-09-20 21:35:39,Night
409,195,4,1997-12-03 00:35:06,Late Night
610,699,2,1998-02-28 22:05:07,Night
514,259,4,1998-01-19 03:36:29,Late Night
367,670,4,1997-10-12 21:00:21,Night
525,288,4,1997-12-02 17:53:37,Evening
673,311,4,1998-03-01 21:23:16,Night
326,161,3,1997-11-18 17:57:53,Evening
417,498,4,1997-11-16 02:32:20,Late Night
660,71,2,1998-03-29 19:40:30,Night
94,201,4,1998-04-04 20:22:58,Night
305,144,2,1998-02-01 08:51:08,Morning
168,280,4,1998-01-08 19:26:20,Night
383,484,4,1998-03-29 17:35:49,Evening
650,223,3,1998-03-31 18:40:56,Evening
393,1182,3,1998-03-12 19:36:53,Night
671,1222,3,1998-01-05 21:39:25,Night
66,286,1,1997-12-31 20:44:49,Night
346,743,2,1997-09-26 09:14:55,Morning
716,275,5,1997-11-17 19:05:01,Night
648,862,1,1998-01-15 16:40:41,Evening
249,275,4,1997-11-15 05:40:51,Morning
454,259,4,1997-12-12 20:30:06,Night
181,24,1,1997-11-08 04:21:06,Late Night
239,921,5,1998-03-06 10:44:52,Afternoon
600,450,4,1998-02-26 00:32:24,Late Night
580,181,5,1998-01-06 22:17:22,Night
671,1239,3,1998-01-05 21:44:43,Night
189,654,3,1998-04-22 17:14:51,Evening
410,311,3,1998-02-28 00:48:33,Late Night
698,50,5,1998-02-01 20:48:21,Night
412,81,2,1997-11-16 22:03:49,Night
292,199,5,1997-12-02 23:31:21,Night
343,385,3,1997-10-09 14:22:19,Afternoon
156,515,3,1998-02-22 22:15:35,Night
648,636,4,1998-01-15 16:48:36,Evening
465,169,4,1997-12-31 01:17:52,Late Night
372,446,4,1997-10-14 22:51:52,Night
686,204,4,1997-11-14 22:29:13,Night
591,47,3,1998-03-27 20:43:46,Night
655,321,3,1998-02-14 02:58:23,Late Night
601,378,2,1997-10-08 22:50:41,Night
711,652,4,1997-11-20 02:43:44,Late Night
201,86,4,1998-01-06 18:33:57,Evening
653,2,1,1997-11-21 22:37:19,Night
276,233,3,1997-09-20 21:53:56,Night
575,427,4,1997-10-29 18:05:29,Evening
290,1035,4,1997-11-25 16:36:22,Evening
249,258,5,1997-11-15 05:23:58,Morning
417,831,2,1997-11-16 02:20:20,Late Night
648,226,4,1998-01-15 16:48:36,Evening
660,50,4,1998-03-29 18:59:40,Evening
16,945,4,1997-10-24 18:52:38,Evening
171,690,3,1998-03-27 21:39:16,Night
17,471,2,1998-01-20 05:06:19,Morning
276,552,3,1997-09-20 22:49:55,Night
660,930,2,1998-03-29 19:12:42,Night
313,419,3,1998-03-27 15:58:33,Evening
601,1135,2,1997-10-08 22:52:21,Night
493,597,4,1998-01-07 00:08:58,Late Night
130,38,4,1997-10-07 19:24:23,Night
627,177,5,1997-11-14 18:12:38,Evening
593,159,4,1997-10-01 02:01:42,Late Night
653,101,3,1997-11-21 22:36:57,Night
545,183,4,1997-11-19 00:25:25,Late Night
648,103,1,1998-01-09 17:34:34,Evening
474,514,4,1998-02-19 22:17:12,Night
495,660,3,1998-02-28 03:05:44,Late Night
699,1060,3,1997-11-10 07:36:07,Morning
699,324,4,1997-11-10 07:38:17,Morning
648,434,5,1998-01-12 18:07:17,Evening
49,1081,3,1998-02-21 13:54:06,Afternoon
627,546,3,1997-11-14 18:17:09,Evening
548,292,4,1998-03-27 23:48:50,Night
639,638,4,1998-03-30 06:36:30,Morning
683,748,3,1998-04-22 23:05:47,Night
386,323,4,1997-10-24 01:04:45,Late Night
642,412,2,1998-01-24 01:44:31,Late Night
551,696,2,1998-04-17 03:53:14,Late Night
584,229,3,1998-01-26 00:22:52,Late Night
201,137,4,1998-01-06 18:55:01,Evening
301,186,4,1997-12-14 05:08:41,Morning
622,552,2,1997-12-21 02:37:43,Late Night
650,269,4,1998-03-31 18:28:05,Evening
12,174,5,1997-11-19 17:02:49,Evening
393,561,3,1998-03-12 18:47:18,Evening
379,56,5,1997-11-26 06:09:01,Morning
617,644,4,1998-01-03 01:03:06,Late Night
313,661,4,1998-03-27 16:11:22,Evening
535,686,5,1997-11-15 18:11:29,Evening
313,102,3,1998-03-27 20:23:09,Night
442,7,4,1997-12-29 10:06:23,Afternoon
560,89,5,1997-11-19 21:42:32,Night
276,195,5,1997-09-20 21:54:43,Night
715,410,4,1997-10-04 10:50:27,Afternoon
144,963,4,1998-02-21 23:54:14,Night
294,879,4,1997-10-25 22:29:40,Night
104,15,5,1998-02-26 03:56:53,Late Night
456,559,3,1997-12-06 01:59:34,Late Night
601,1047,1,1997-10-08 21:52:37,Night
308,22,4,1998-02-17 17:47:27,Evening
334,899,4,1998-04-02 20:02:28,Night
524,71,3,1998-01-12 19:52:35,Night
385,557,2,1997-11-13 18:46:26,Evening
664,673,3,1997-10-10 23:38:38,Night
548,928,3,1998-04-01 07:31:30,Morning
421,603,4,1998-04-10 20:50:22,Night
446,306,3,1997-11-17 17:11:31,Evening
521,28,3,1998-01-19 23:42:03,Night
230,132,5,1997-11-25 19:01:15,Night
378,2,2,1997-11-24 01:10:51,Late Night
619,300,5,1998-01-28 02:14:44,Late Night
13,655,5,1998-01-31 15:43:07,Evening
312,479,5,1998-04-04 13:59:25,Afternoon
486,1129,4,1997-11-18 17:38:46,Evening
524,649,4,1998-01-12 20:16:45,Night
479,1007,4,1997-11-13 22:29:00,Night
535,657,5,1997-11-15 18:25:38,Evening
456,9,3,1997-12-06 01:38:48,Late Night
109,238,2,1997-11-26 21:43:57,Night
503,603,3,1997-11-24 15:00:53,Evening
661,168,5,1997-10-05 02:08:14,Late Night
270,869,1,1997-10-15 22:47:13,Night
381,59,3,1998-04-16 03:27:46,Late Night
492,242,5,1997-11-19 20:04:38,Night
495,219,4,1998-02-28 03:36:32,Late Night
667,186,4,1998-03-27 21:43:53,Night
682,399,4,1998-02-26 19:50:12,Night
385,177,4,1997-11-13 17:37:53,Evening
618,676,2,1998-03-31 01:32:57,Late Night
660,569,2,1998-03-29 19:58:19,Night
461,304,4,1998-01-21 04:10:05,Late Night
532,29,3,1998-02-28 03:28:41,Late Night
608,275,5,1997-11-24 20:36:50,Night
532,97,5,1998-04-21 00:43:35,Late Night
276,709,4,1997-09-20 21:46:58,Night
671,258,5,1997-09-27 18:53:22,Evening
198,652,3,1998-01-07 21:46:09,Night
670,228,5,1997-10-27 18:02:24,Evening
331,1101,4,1997-10-18 17:43:53,Evening
552,257,3,1997-11-11 04:16:35,Late Night
417,202,4,1997-11-16 02:25:40,Late Night
334,124,5,1998-04-02 19:18:00,Night
406,575,1,1997-11-21 17:09:48,Evening
639,66,3,1998-03-30 06:54:28,Morning
402,135,4,1997-10-07 23:26:15,Night
693,655,3,1997-09-28 21:36:44,Night
429,249,4,1997-12-17 19:24:22,Night
588,810,4,1998-03-16 06:24:05,Morning
389,178,4,1997-11-21 04:32:35,Late Night
13,891,1,1998-04-08 06:01:28,Morning
313,502,3,1998-03-27 16:49:55,Evening
486,475,4,1997-11-18 17:36:23,Evening
69,289,4,1997-12-13 15:32:13,Evening
661,428,4,1997-10-05 01:58:46,Late Night
498,594,2,1997-12-12 19:54:58,Night
660,603,4,1998-03-29 19:19:42,Night
295,70,5,1997-11-14 14:29:39,Afternoon
655,1103,3,1998-02-14 03:53:37,Late Night
719,673,3,1997-11-12 18:56:05,Evening
74,13,4,1998-02-24 15:19:02,Evening
94,72,3,1998-04-04 20:53:40,Night
621,273,4,1997-11-28 17:54:14,Evening
506,749,4,1998-02-22 20:08:49,Night
405,81,3,1998-01-23 09:00:25,Morning
299,727,4,1997-10-30 06:19:39,Morning
458,195,4,1998-02-02 05:28:38,Morning
43,8,4,1997-10-04 14:35:17,Afternoon
666,467,4,1997-11-26 18:14:54,Evening
593,659,5,1997-10-01 02:04:24,Late Night
505,228,2,1998-03-08 05:11:34,Morning
391,258,3,1997-10-21 01:48:37,Late Night
344,694,5,1998-01-15 21:51:33,Night
535,655,4,1997-11-15 18:26:25,Evening
589,300,5,1997-12-28 23:43:20,Night
533,792,3,1997-11-10 19:39:31,Night
471,768,3,1998-03-13 22:26:22,Night
561,430,3,1998-01-26 10:08:56,Afternoon
223,619,2,1998-04-02 20:39:30,Night
330,708,3,1997-10-11 04:53:18,Late Night
562,684,4,1997-11-10 21:15:17,Night
145,1273,5,1997-09-26 11:09:56,Afternoon
130,392,4,1997-10-07 19:24:03,Night
654,756,4,1998-02-19 04:54:31,Late Night
479,511,5,1997-11-13 22:48:00,Night
451,877,4,1997-11-08 18:07:51,Evening
537,4,2,1998-01-28 23:53:54,Night
560,183,5,1997-11-19 21:39:46,Night
276,67,3,1997-09-20 21:46:33,Night
711,720,3,1997-11-20 03:04:37,Late Night
83,319,1,1998-02-03 19:09:15,Night
472,51,5,1997-10-04 16:15:08,Evening
624,288,4,1997-11-17 18:38:42,Evening
214,69,2,1998-04-02 19:14:05,Night
379,178,5,1997-11-28 18:30:11,Evening
297,200,3,1997-09-26 01:58:12,Late Night
450,1271,2,1997-12-18 18:11:26,Evening
663,925,3,1998-03-10 01:24:29,Late Night
655,291,3,1998-02-15 06:12:57,Morning
577,531,4,1998-03-16 23:09:09,Night
308,196,3,1998-02-17 18:25:51,Evening
503,10,5,1997-11-13 16:24:17,Evening
683,313,2,1998-04-22 22:04:24,Night
344,709,5,1998-02-02 01:19:24,Late Night
101,125,4,1997-10-18 01:10:15,Late Night
526,332,2,1998-01-24 22:46:46,Night
1,57,5,1997-11-03 07:34:19,Morning
682,51,5,1998-02-26 18:29:00,Evening
658,182,5,1997-09-25 00:30:48,Late Night
478,959,4,1998-03-08 22:27:29,Night
712,392,5,1997-09-20 04:33:16,Late Night
145,454,1,1998-01-23 12:14:59,Afternoon
454,289,3,1997-12-12 20:33:03,Night
598,898,4,1998-02-05 20:44:12,Night
450,79,4,1997-12-17 16:34:06,Evening
214,191,4,1998-04-02 19:14:32,Night
429,537,4,1997-12-17 19:42:53,Night
648,924,1,1998-01-14 16:30:47,Evening
82,946,2,1997-11-05 22:42:28,Night
642,71,5,1998-01-30 03:39:07,Late Night
416,834,3,1997-11-07 05:08:34,Morning
705,196,4,1997-12-30 21:55:03,Night
638,100,3,1997-10-12 22:32:40,Night
661,423,4,1997-10-05 01:58:46,Late Night
702,346,1,1998-01-25 22:28:26,Night
590,282,2,1997-11-13 16:42:54,Evening
416,281,5,1998-04-22 02:45:03,Late Night
694,9,5,1997-10-01 17:23:38,Evening
7,551,1,1998-04-09 14:26:18,Afternoon
622,380,4,1997-12-20 04:40:50,Late Night
207,242,4,1998-03-25 02:43:43,Late Night
686,185,5,1997-11-14 22:13:23,Night
514,301,4,1997-11-22 14:43:17,Afternoon
524,573,4,1998-01-12 20:27:07,Night
184,476,2,1998-03-14 20:43:27,Night
642,1413,3,1998-02-04 05:23:29,Morning
693,39,3,1997-09-28 21:33:16,Night
234,510,4,1998-04-08 23:57:20,Night
501,1010,4,1997-12-28 22:31:48,Night
664,678,2,1997-10-10 22:41:28,Night
65,402,4,1997-11-11 02:55:49,Late Night
450,1116,3,1998-02-16 20:46:01,Night
342,319,4,1997-09-23 03:06:42,Late Night
176,1008,4,1998-01-29 04:27:20,Late Night
561,431,2,1998-01-26 09:58:58,Morning
622,685,2,1997-12-20 04:07:42,Late Night
64,419,2,1998-03-12 22:05:10,Night
436,367,4,1998-02-18 02:50:17,Late Night
721,87,3,1997-10-18 02:14:19,Late Night
709,227,2,1997-11-18 10:22:31,Afternoon
445,1097,1,1998-03-29 19:28:02,Night
268,77,2,1997-10-01 22:37:33,Night
562,806,1,1997-11-10 20:54:49,Night
343,429,4,1997-10-09 14:25:38,Afternoon
524,709,5,1998-01-12 19:59:31,Night
526,879,3,1998-01-24 22:48:22,Night
60,393,4,1997-12-28 16:49:14,Evening
481,163,4,1998-01-26 15:26:29,Evening
38,1031,5,1998-04-13 02:16:41,Late Night
455,69,4,1997-11-09 21:45:37,Night
621,420,4,1997-09-22 21:54:58,Night
63,813,5,1997-10-01 23:07:45,Night
339,1267,3,1998-03-27 21:22:46,Night
323,544,4,1997-11-05 14:17:39,Afternoon
40,328,3,1998-03-04 19:59:55,Night
497,568,3,1997-11-12 04:59:52,Late Night
107,264,3,1998-03-30 13:29:58,Afternoon
270,574,3,1997-10-15 22:53:58,Night
450,278,5,1997-12-18 19:31:16,Night
659,566,3,1998-03-31 22:38:09,Night
1,50,5,1997-09-22 22:05:54,Night
429,393,3,1997-12-17 19:09:09,Night
659,670,2,1998-03-31 23:08:09,Night
276,355,3,1998-02-16 03:57:31,Late Night
269,448,2,1998-04-01 17:10:23,Evening
707,487,2,1998-01-31 22:39:20,Night
605,521,5,1997-11-13 12:39:03,Afternoon
624,286,5,1997-11-17 18:36:32,Evening
493,260,1,1998-01-06 23:39:39,Night
655,286,3,1998-02-14 02:53:51,Late Night
640,382,4,1997-09-20 17:45:28,Evening
659,492,3,1998-03-31 08:16:29,Morning
662,6,5,1997-11-26 19:03:26,Night
311,56,5,1998-01-09 16:47:17,Evening
551,144,5,1998-04-17 01:53:55,Late Night
619,331,4,1998-01-28 02:12:54,Late Night
393,871,3,1998-02-17 19:52:54,Night
674,118,3,1998-02-18 00:52:30,Late Night
269,133,3,1998-04-01 16:48:00,Evening
160,211,4,1997-10-14 20:49:31,Night
308,50,5,1998-02-17 17:43:51,Evening
639,199,3,1998-03-30 06:25:55,Morning
198,382,4,1998-01-07 21:12:05,Night
627,92,4,1997-11-14 17:48:22,Evening
159,301,2,1997-11-25 19:15:44,Night
539,45,4,1997-11-17 17:39:05,Evening
405,859,1,1998-01-23 09:25:06,Morning
638,118,3,1997-10-12 22:29:45,Night
409,1449,5,1997-12-03 00:10:17,Late Night
145,181,5,1997-09-26 10:41:47,Afternoon
669,340,4,1998-03-29 14:49:08,Afternoon
608,16,2,1997-11-24 21:29:10,Night
714,282,4,1998-04-17 01:51:43,Late Night
378,918,3,1998-04-12 12:12:42,Afternoon
454,657,3,1997-12-12 20:51:16,Night
372,696,4,1997-10-14 22:54:27,Night
552,243,3,1997-11-11 03:57:31,Late Night
539,357,4,1997-11-17 17:31:57,Evening
537,414,4,1998-01-28 23:42:18,Night
208,66,4,1997-12-26 03:54:37,Late Night
223,185,2,1998-04-02 20:58:04,Night
561,121,3,1998-01-26 10:26:12,Afternoon
545,743,3,1997-11-19 01:02:02,Late Night
561,568,3,1998-01-26 09:46:02,Morning
699,456,1,1997-11-28 05:57:59,Morning
669,523,4,1998-03-30 12:23:58,Afternoon
648,1047,2,1997-12-15 18:58:08,Evening
174,371,5,1998-02-03 13:47:54,Afternoon
496,1286,2,1997-10-05 15:29:42,Evening
235,1451,4,1998-03-11 22:25:12,Night
